order_id,product_id,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,product_cost,shipping_cost,fulfillment_cost,gross_profit_before_marketing,profit,profit_margin_pct
O003083,P0028,2,22191.34,8.15,44382.68,3617.19,40765.49,28412.2,532.85,460.3,11820.439999999997,11360.14,27.87
O003084,P0086,1,3194.84,17.53,3194.84,560.06,2634.78,1951.51,201.79,176.66,481.48000000000025,304.82,11.57
O003085,P0086,2,3194.84,18.65,6389.68,1191.68,5198.0,3903.02,202.13,148.46,1092.85,944.39,18.17
O003086,P0087,3,1769.45,18.59,5308.35,986.82,4321.53,3379.2,650.22,521.96,292.1099999999999,-229.85,-5.32
O003087,P0009,2,13095.23,30.44,26190.46,7972.38,18218.08,16228.96,296.27,251.89,1692.8500000000026,1440.96,7.91
O003088,P0011,1,10003.14,17.54,10003.14,1754.55,8248.59,6245.51,254.5,223.58,1748.58,1525.0,18.49
O003088,P0108,1,8356.62,19.34,8356.62,1616.17,6740.45,5557.76,125.73,104.21,1056.9599999999996,952.75,14.13
O003088,P0136,2,4887.42,27.13,9774.84,2651.91,7122.93,7029.0,369.26,284.41,-275.3299999999997,-559.74,-7.86
O003089,P0007,3,15044.28,5.07,45132.84,2288.23,42844.61,33918.9,94.08,79.43,8831.63,8752.2,20.43
O003090,P0015,4,12656.42,8.01,50625.68,4055.12,46570.56,37849.24,187.09,138.94,8534.23,8395.29,18.03
O003091,P0008,1,6092.87,9.22,6092.87,561.76,5531.11,4956.09,113.88,76.1,461.13999999999953,385.04,6.96
O003092,P0007,2,15044.28,19.44,30088.56,5849.22,24239.34,22612.6,332.68,214.54,1294.0600000000015,1079.52,4.45
O003092,P0091,6,9185.01,12.45,55110.06,6861.2,48248.86,36835.08,453.62,308.45,10960.159999999998,10651.71,22.08
O003093,P0134,1,8683.5,9.51,8683.5,825.8,7857.7,6844.04,125.65,110.36,888.0099999999999,777.65,9.9
O003093,P0017,2,6610.48,24.91,13220.96,3293.34,9927.62,9801.24,177.81,141.15,-51.429999999998984,-192.58,-1.94
O003094,P0055,1,3314.76,4.97,3314.76,164.74,3150.02,2642.51,191.34,158.32,316.16999999999973,157.85,5.01
O003094,P0133,3,293.53,29.78,880.59,262.24,618.35,590.85,594.23,377.38,-566.73,-944.11,-152.68
O003094,P0046,2,5627.13,10.08,11254.26,1134.43,10119.83,7090.76,702.16,611.9,2326.91,1715.01,16.95
O003094,P0005,4,466.92,9.35,1867.68,174.63,1693.05,1221.16,183.34,121.41,288.54999999999984,167.14,9.87
O003095,P0112,3,6199.85,25.62,18599.55,4765.2,13834.35,11859.27,216.56,169.68,1758.52,1588.84,11.48
O003095,P0012,2,1254.01,14.98,2508.02,375.7,2132.32,1647.3,69.51,47.43,415.5100000000002,368.08,17.26
O003095,P0075,2,663.9,4.91,1327.8,65.19,1262.61,878.0,128.04,81.24,256.56999999999994,175.33,13.89
O003096,P0112,1,6199.85,3.29,6199.85,203.98,5995.87,3953.09,529.19,388.18,1513.5899999999997,1125.41,18.77
O003097,P0010,2,5075.1,21.35,10150.2,2167.07,7983.13,7111.04,285.33,235.53,586.7600000000002,351.23,4.4
O003097,P0140,2,6626.25,26.35,13252.5,3492.03,9760.47,10780.98,165.4,112.94,-1185.9100000000003,-1298.85,-13.31
O003097,P0089,1,3122.93,18.91,3122.93,590.55,2532.38,1926.12,194.87,149.62,411.3900000000002,261.77,10.34
O003098,P0111,3,3837.79,15.52,11513.37,1786.88,9726.49,8474.88,138.06,96.88,1113.5500000000006,1016.67,10.45
O003099,P0122,3,27444.4,20.03,82333.2,16491.34,65841.86,75089.31,184.43,162.14,-9431.879999999997,-9594.02,-14.57
O003100,P0128,1,286.63,27.86,286.63,79.86,206.77,260.42,490.78,331.46,-544.43,-875.89,-423.61
O003100,P0112,1,6199.85,13.43,6199.85,832.64,5367.21,3953.09,587.69,472.47,826.4299999999998,353.96,6.59
O003101,P0028,1,22191.34,16.86,22191.34,3741.46,18449.88,14206.1,375.68,266.73,3868.100000000001,3601.37,19.52
O003101,P0077,1,4694.66,11.01,4694.66,516.88,4177.78,2931.2,534.85,381.2,711.7299999999999,330.53,7.91
O003102,P0018,6,358.1,12.31,2148.6,264.49,1884.11,1676.88,209.07,130.35,-1.8400000000002024,-132.19,-7.02
O003103,P0017,1,6610.48,15.36,6610.48,1015.37,5595.11,4900.62,358.55,272.95,335.93999999999977,62.99,1.13
O003103,P0067,2,311.59,19.87,623.18,123.83,499.35,472.24,43.12,33.6,-16.009999999999984,-49.61,-9.93
O003103,P0038,2,287.13,26.11,574.26,149.94,424.32,338.4,114.97,91.56,-29.049999999999983,-120.61,-28.42
O003103,P0011,2,10003.14,15.25,20006.28,3050.96,16955.32,12491.02,356.74,315.52,4107.5599999999995,3792.04,22.36
O003104,P0099,2,311.86,6.27,623.72,39.11,584.61,416.34,93.62,73.21,74.65000000000003,1.44,0.25
O003104,P0107,1,12272.12,29.09,12272.12,3569.96,8702.16,8663.9,43.12,35.53,-4.859999999999779,-40.39,-0.46
O003104,P0040,1,3411.56,29.97,3411.56,1022.44,2389.12,2758.38,308.06,234.21,-677.3200000000002,-911.53,-38.15
O003105,P0098,3,3214.85,13.21,9644.55,1274.05,8370.5,7188.12,307.52,273.41,874.8600000000001,601.45,7.19
O003106,P0082,2,3541.05,11.79,7082.1,834.98,6247.12,5871.94,446.34,337.57,-71.15999999999968,-408.73,-6.54
O003106,P0079,1,7119.23,11.67,7119.23,830.81,6288.42,4958.99,402.63,300.84,926.8000000000003,625.96,9.95
O003106,P0112,3,6199.85,18.26,18599.55,3396.28,15203.27,11859.27,43.12,35.65,3300.88,3265.23,21.48
O003106,P0055,5,3314.76,4.39,16573.8,727.59,15846.21,13212.55,411.73,279.06,2221.93,1942.87,12.26
O003107,P0075,1,663.9,23.25,663.9,154.36,509.54,439.0,303.93,216.72,-233.39,-450.11,-88.34
O003107,P0069,1,4748.37,20.37,4748.37,967.24,3781.13,3364.08,201.09,126.31,215.96000000000018,89.65,2.37
O003108,P0135,1,266.43,12.49,266.43,33.28,233.15,207.28,166.74,134.5,-140.87,-275.37,-118.11
O003109,P0101,1,4618.3,22.28,4618.3,1028.96,3589.34,3213.66,44.85,32.55,330.83000000000027,298.28,8.31
O003110,P0114,3,6215.19,17.83,18645.57,3324.51,15321.06,15015.87,651.04,547.34,-345.8500000000013,-893.19,-5.83
O003110,P0130,1,290.07,7.21,290.07,20.91,269.16,266.33,130.06,86.79,-127.22999999999996,-214.02,-79.51
O003111,P0002,1,12946.32,8.71,12946.32,1127.62,11818.7,8395.91,201.77,152.49,3221.020000000001,3068.53,25.96
O003112,P0089,2,3122.93,18.4,6245.86,1149.24,5096.62,3852.24,731.4,626.2,512.9800000000001,-113.22,-2.22
O003112,P0026,1,479.5,19.94,479.5,95.61,383.89,354.81,503.52,374.64,-474.44,-849.08,-221.18
O003113,P0075,2,663.9,21.24,1327.8,282.02,1045.78,878.0,465.73,316.09,-297.95000000000005,-614.04,-58.72
O003114,P0014,1,19566.14,12.48,19566.14,2441.85,17124.29,15021.45,166.38,111.78,1936.46,1824.68,10.66
O003115,P0037,1,3389.93,25.25,3389.93,855.96,2533.97,2013.01,86.6,59.27,434.3599999999998,375.09,14.8
O003115,P0001,4,11190.99,6.5,44763.96,2909.66,41854.3,28971.08,486.56,346.35,12396.660000000002,12050.31,28.79
O003116,P0103,2,457.19,6.86,914.38,62.73,851.65,671.54,338.97,261.07,-158.86,-419.93,-49.31
O003117,P0053,1,4435.94,16.41,4435.94,727.94,3708.0,2608.6,685.29,584.62,414.1100000000001,-170.51,-4.6
O003118,P0122,2,27444.4,24.39,54888.8,13387.38,41501.42,50059.54,340.03,301.15,-8898.150000000003,-9199.3,-22.17
O003118,P0103,1,457.19,32.0,457.19,146.3,310.89,335.77,228.83,203.18,-253.71,-456.89,-146.96
O003118,P0007,2,15044.28,1.33,30088.56,400.18,29688.38,22612.6,73.07,47.95,7002.710000000003,6954.76,23.43
O003118,P0006,1,2884.06,32.0,2884.06,922.9,1961.16,1980.75,745.54,618.35,-765.1299999999999,-1383.48,-70.54
O003119,P0015,3,12656.42,0.89,37969.26,337.93,37631.33,28386.93,122.11,106.34,9122.29,9015.95,23.96
O003119,P0063,2,5367.44,28.08,10734.88,3014.35,7720.53,6389.24,99.11,85.72,1232.18,1146.46,14.85
O003119,P0004,1,3111.76,22.18,3111.76,690.19,2421.57,2205.02,154.35,138.23,62.20000000000019,-76.03,-3.14
O003120,P0078,3,8935.22,9.32,26805.66,2498.29,24307.37,17142.45,81.65,68.52,7083.269999999999,7014.75,28.86
O003120,P0106,2,369.52,2.11,739.04,15.59,723.45,468.28,107.94,70.71,147.23000000000008,76.52,10.58
O003121,P0111,2,3837.79,23.17,7675.58,1778.43,5897.15,5649.92,180.46,150.22,66.76999999999956,-83.45,-1.42
O003122,P0040,4,3411.56,11.36,13646.24,1550.21,12096.03,11033.52,242.55,154.71,819.9600000000003,665.25,5.5
O003123,P0102,1,3391.79,9.68,3391.79,328.33,3063.46,2251.8,57.11,37.75,754.5499999999998,716.8,23.4
O003124,P0105,4,4639.49,22.45,18557.96,4166.26,14391.7,13455.24,233.46,204.9,703.0000000000009,498.1,3.46
O003125,P0087,3,1769.45,28.24,5308.35,1499.08,3809.27,3379.2,487.88,396.18,-57.80999999999983,-453.99,-11.92
O003125,P0025,2,13550.39,31.11,27100.78,8431.05,18669.73,18343.54,155.3,100.52,170.88999999999868,70.37,0.38
O003126,P0109,1,2918.02,10.83,2918.02,316.02,2602.0,2432.61,345.92,272.91,-176.53000000000014,-449.44,-17.27
O003126,P0007,3,15044.28,8.8,45132.84,3971.69,41161.15,33918.9,197.85,149.91,7044.4,6894.49,16.75
O003126,P0090,4,6645.06,12.7,26580.24,3375.69,23204.55,19910.96,38.5,28.07,3255.09,3227.02,13.91
O003126,P0016,2,13825.04,28.71,27650.08,7938.34,19711.74,19386.12,217.94,179.98,107.68000000000262,-72.3,-0.37
O003127,P0117,4,4322.51,13.58,17290.04,2347.99,14942.05,12500.4,43.12,30.44,2398.5299999999997,2368.09,15.85
O003127,P0065,4,345.88,13.77,1383.52,190.51,1193.01,825.92,180.97,150.17,186.12000000000003,35.95,3.01
O003127,P0038,4,287.13,32.0,1148.52,367.53,780.99,676.8,128.37,111.41,-24.17999999999995,-135.59,-17.36
O003128,P0010,1,5075.1,10.92,5075.1,554.2,4520.9,3555.52,262.57,209.62,702.8099999999997,493.19,10.91
O003128,P0098,1,3214.85,4.75,3214.85,152.71,3062.14,2396.04,425.56,309.1,240.5399999999999,-68.56,-2.24
O003128,P0122,3,27444.4,15.0,82333.2,12349.98,69983.22,75089.31,162.16,108.13,-5268.249999999996,-5376.38,-7.68
O003129,P0064,1,611.19,25.04,611.19,153.04,458.15,414.97,377.44,255.5,-334.26000000000005,-589.76,-128.73
O003129,P0035,1,3467.9,3.31,3467.9,114.79,3353.11,2695.85,522.27,354.14,134.99000000000024,-219.15,-6.54
O003129,P0012,2,1254.01,11.06,2508.02,277.39,2230.63,1647.3,164.55,108.09,418.78000000000014,310.69,13.93
O003129,P0059,5,838.87,7.15,4194.35,299.9,3894.45,2707.55,380.07,264.12,806.8299999999997,542.71,13.94
O003129,P0005,3,466.92,8.59,1400.76,120.33,1280.43,915.87,231.6,190.84,132.96000000000006,-57.88,-4.52
O003130,P0010,3,5075.1,9.28,15225.3,1412.91,13812.39,10666.56,139.14,113.37,3006.69,2893.32,20.95
O003131,P0064,1,611.19,9.43,611.19,57.64,553.55,414.97,680.21,577.29,-541.6300000000001,-1118.92,-202.14
O003131,P0013,1,4904.4,16.01,4904.4,785.19,4119.21,2863.4,133.98,105.87,1121.83,1015.96,24.66
O003131,P0108,2,8356.62,16.36,16713.24,2734.29,13978.95,11115.52,132.63,85.41,2730.8,2645.39,18.92
O003132,P0112,1,6199.85,3.83,6199.85,237.45,5962.4,3953.09,961.78,615.62,1047.5299999999995,431.91,7.24
O003132,P0044,1,13270.91,7.78,13270.91,1032.48,12238.43,10186.7,172.12,142.1,1879.6099999999997,1737.51,14.2
O003133,P0093,4,203.4,8.42,813.6,68.51,745.09,539.68,347.69,229.13,-142.27999999999992,-371.41,-49.85
O003134,P0032,2,1019.19,30.27,2038.38,617.02,1421.36,1631.24,340.58,301.01,-550.46,-851.47,-59.91
O003134,P0003,2,216.76,28.79,433.52,124.81,308.71,360.58,414.17,328.6,-466.04,-794.64,-257.41
O003135,P0080,2,1487.1,10.39,2974.2,309.02,2665.18,2411.82,192.81,147.52,60.54999999999967,-86.97,-3.26
O003136,P0116,1,1398.9,16.84,1398.9,235.57,1163.33,872.99,215.9,145.56,74.43999999999991,-71.12,-6.11
O003136,P0115,1,1140.38,17.88,1140.38,203.9,936.48,676.23,982.87,690.24,-722.62,-1412.86,-150.87
O003137,P0088,1,13302.92,23.13,13302.92,3076.97,10225.95,10623.83,146.08,106.85,-543.9599999999992,-650.81,-6.36
O003137,P0034,2,10596.8,6.28,21193.6,1330.96,19862.64,12682.98,257.99,232.55,6921.67,6689.12,33.68
O003138,P0107,4,12272.12,17.66,49088.48,8669.03,40419.45,34655.6,107.81,75.71,5656.039999999998,5580.33,13.81
O003138,P0128,2,286.63,30.1,573.26,172.55,400.71,520.84,124.49,107.21,-244.62000000000006,-351.83,-87.8
O003138,P0005,4,466.92,32.0,1867.68,597.66,1270.02,1221.16,496.06,424.41,-447.2000000000001,-871.61,-68.63
O003138,P0006,1,2884.06,24.61,2884.06,709.77,2174.29,1980.75,730.95,458.05,-537.4100000000001,-995.46,-45.78
O003138,P0064,2,611.19,11.45,1222.38,139.96,1082.42,829.94,1090.58,741.84,-838.0999999999999,-1579.94,-145.96
O003139,P0035,2,3467.9,17.08,6935.8,1184.63,5751.17,5391.7,415.27,351.24,-55.79999999999973,-407.04,-7.08
O003139,P0009,2,13095.23,23.17,26190.46,6068.33,20122.13,16228.96,253.54,181.68,3639.630000000002,3457.95,17.18
O003139,P0007,5,15044.28,14.8,75221.4,11132.77,64088.63,56531.5,544.89,431.42,7012.239999999997,6580.82,10.27
O003140,P0061,1,4727.51,31.62,4727.51,1494.84,3232.67,2924.68,243.01,212.72,64.98000000000025,-147.74,-4.57
O003140,P0028,1,22191.34,4.8,22191.34,1065.18,21126.16,14206.1,400.6,264.78,6519.459999999999,6254.68,29.61
O003141,P0085,2,1011.81,27.44,2023.62,555.28,1468.34,1212.76,661.92,538.34,-406.34000000000003,-944.68,-64.34
O003141,P0059,1,838.87,9.18,838.87,77.01,761.86,541.51,307.08,223.96,-86.72999999999996,-310.69,-40.78
O003142,P0081,4,496.44,20.95,1985.76,416.02,1569.74,1237.12,418.59,293.49,-85.96999999999986,-379.46,-24.17
O003143,P0069,4,4748.37,25.28,18993.48,4801.55,14191.93,13456.32,193.05,160.54,542.5600000000006,382.02,2.69
O003143,P0070,4,137.81,13.17,551.24,72.6,478.64,337.04,253.78,208.57,-112.18000000000004,-320.75,-67.01
O003143,P0016,1,13825.04,11.48,13825.04,1587.11,12237.93,9693.06,259.51,178.54,2285.3600000000006,2106.82,17.22
O003144,P0122,1,27444.4,22.11,27444.4,6067.96,21376.44,25029.77,88.48,76.22,-3741.8100000000018,-3818.03,-17.86
O003145,P0012,2,1254.01,14.67,2508.02,367.93,2140.09,1647.3,158.9,131.81,333.8900000000002,202.08,9.44
O003146,P0113,3,17008.53,17.97,51025.59,9169.3,41856.29,42195.27,126.72,87.19,-465.69999999999595,-552.89,-1.32
O003146,P0013,1,4904.4,22.9,4904.4,1123.11,3781.29,2863.4,653.04,509.62,264.8499999999999,-244.77,-6.47
O003147,P0009,3,13095.23,32.0,39285.69,12571.42,26714.27,24343.44,529.02,375.51,1841.8100000000018,1466.3,5.49
O003147,P0029,2,9394.21,9.12,18788.42,1713.5,17074.92,13658.44,227.97,195.81,3188.509999999998,2992.7,17.53
O003148,P0115,3,1140.38,32.0,3421.14,1094.76,2326.38,2028.69,637.59,524.56,-339.9,-864.46,-37.16
O003148,P0053,4,4435.94,30.29,17743.76,5374.58,12369.18,10434.4,922.57,661.65,1012.2100000000006,350.56,2.83
O003149,P0006,2,2884.06,32.0,5768.12,1845.8,3922.32,3961.5,146.03,121.86,-185.20999999999984,-307.07,-7.83
O003149,P0086,2,3194.84,32.0,6389.68,2044.7,4344.98,3903.02,213.56,135.46,228.39999999999958,92.94,2.14
O003150,P0016,4,13825.04,20.91,55300.16,11563.26,43736.9,38772.24,669.98,432.59,4294.680000000004,3862.09,8.83
O003150,P0031,2,804.72,23.94,1609.44,385.3,1224.14,987.66,404.88,341.47,-168.39999999999986,-509.87,-41.65
O003151,P0061,3,4727.51,26.69,14182.53,3785.32,10397.21,8774.04,292.35,250.0,1330.8199999999983,1080.82,10.4
O003151,P0002,1,12946.32,18.71,12946.32,2422.26,10524.06,8395.91,759.81,611.04,1368.3399999999997,757.3,7.2
O003152,P0034,1,10596.8,11.12,10596.8,1178.36,9418.44,6341.49,305.72,257.02,2771.2300000000005,2514.21,26.69
O003153,P0070,1,137.81,25.48,137.81,35.11,102.7,84.26,348.21,293.55,-329.77,-623.32,-606.93
O003153,P0085,4,1011.81,9.85,4047.24,398.65,3648.59,2425.52,669.88,579.83,553.1900000000002,-26.64,-0.73
O003153,P0010,5,5075.1,25.27,25375.5,6412.39,18963.11,17777.6,549.39,479.52,636.120000000002,156.6,0.83
O003154,P0120,1,174.46,21.22,174.46,37.02,137.44,132.04,101.39,65.46,-95.99,-161.45,-117.47
O003154,P0009,3,13095.23,13.47,39285.69,5291.78,33993.91,24343.44,294.45,266.2,9356.020000000004,9089.82,26.74
O003154,P0010,2,5075.1,17.62,10150.2,1788.47,8361.73,7111.04,450.07,367.91,800.6199999999997,432.71,5.17
O003154,P0122,1,27444.4,15.45,27444.4,4240.16,23204.24,25029.77,863.15,772.17,-2688.679999999999,-3460.85,-14.91
O003154,P0014,1,19566.14,10.57,19566.14,2068.14,17498.0,15021.45,563.33,459.43,1913.2199999999993,1453.79,8.31
O003155,P0019,1,203.14,23.96,203.14,48.67,154.47,156.5,163.16,145.16,-165.19,-310.35,-200.91
O003155,P0119,1,4024.67,20.66,4024.67,831.5,3193.17,2634.06,68.17,54.22,490.9400000000001,436.72,13.68
O003155,P0117,1,4322.51,20.35,4322.51,879.63,3442.88,3125.1,239.02,191.08,78.76000000000019,-112.32,-3.26
O003156,P0051,1,8998.6,26.42,8998.6,2377.43,6621.17,7129.53,349.85,284.61,-858.2099999999997,-1142.82,-17.26
O003157,P0015,1,12656.42,1.98,12656.42,250.6,12405.82,9462.31,350.83,305.37,2592.6800000000003,2287.31,18.44
O003157,P0038,1,287.13,20.97,287.13,60.21,226.92,169.2,51.98,41.99,5.740000000000002,-36.25,-15.97
O003158,P0006,1,2884.06,4.75,2884.06,136.99,2747.07,1980.75,107.28,87.98,659.0400000000002,571.06,20.79
O003158,P0083,2,12868.65,20.89,25737.3,5376.52,20360.78,20213.56,225.24,146.07,-78.02000000000248,-224.09,-1.1
O003158,P0060,1,5164.73,15.26,5164.73,788.14,4376.59,3663.13,87.33,66.69,626.13,559.44,12.78
O003159,P0012,2,1254.01,5.49,2508.02,137.69,2370.33,1647.3,420.8,377.83,302.22999999999996,-75.6,-3.19
O003159,P0056,4,3435.37,8.62,13741.48,1184.52,12556.96,8232.6,191.89,141.74,4132.469999999998,3990.73,31.78
O003160,P0042,3,8137.8,16.38,24413.4,3998.91,20414.49,20461.62,621.6,505.59,-668.7299999999974,-1174.32,-5.75
O003160,P0069,1,4748.37,2.83,4748.37,134.38,4613.99,3364.08,378.56,237.41,871.3499999999999,633.94,13.74
O003161,P0070,3,137.81,18.89,413.43,78.1,335.33,252.78,131.66,88.66,-49.110000000000014,-137.77,-41.08
O003161,P0052,3,10903.09,15.3,32709.27,5004.52,27704.75,23707.23,392.15,293.61,3605.3700000000003,3311.76,11.95
O003162,P0031,1,804.72,11.56,804.72,93.03,711.69,493.83,177.21,132.87,40.65000000000006,-92.22,-12.96
O003162,P0110,1,4116.21,23.29,4116.21,958.67,3157.54,2970.22,291.05,213.97,-103.72999999999985,-317.7,-10.06
O003163,P0092,3,169.12,22.61,507.36,114.71,392.65,312.15,489.57,399.51,-409.07,-808.58,-205.93
O003164,P0056,1,3435.37,6.2,3435.37,212.99,3222.38,2058.15,43.12,29.76,1121.1100000000001,1091.35,33.87
O003164,P0007,1,15044.28,18.86,15044.28,2837.35,12206.93,11306.3,282.87,201.46,617.760000000001,416.3,3.41
O003165,P0097,1,3722.23,32.0,3722.23,1191.11,2531.12,2880.16,207.54,157.36,-556.5799999999999,-713.94,-28.21
O003166,P0084,6,4981.49,32.0,29888.94,9564.46,20324.48,19044.3,38.5,28.11,1241.6800000000003,1213.57,5.97
O003167,P0101,1,4618.3,32.0,4618.3,1477.86,3140.44,3213.66,253.78,211.96,-326.9999999999998,-538.96,-17.16
O003167,P0007,1,15044.28,2.18,15044.28,327.97,14716.31,11306.3,323.86,203.11,3086.15,2883.04,19.59
O003167,P0058,1,4996.63,6.6,4996.63,329.78,4666.85,3811.71,278.56,175.08,576.5800000000004,401.5,8.6
O003167,P0042,1,8137.8,11.97,8137.8,974.09,7163.71,6820.54,43.12,27.64,300.05000000000007,272.41,3.8
O003168,P0075,2,663.9,18.34,1327.8,243.52,1084.28,878.0,43.12,38.58,163.15999999999997,124.58,11.49
O003168,P0137,5,223.97,4.87,1119.85,54.54,1065.31,764.25,388.69,284.67,-87.63000000000005,-372.3,-34.95
O003168,P0048,1,2214.82,11.16,2214.82,247.17,1967.65,1591.51,515.06,391.46,-138.91999999999985,-530.38,-26.95
O003169,P0077,2,4694.66,27.68,9389.32,2598.96,6790.36,5862.4,398.45,263.11,529.51,266.4,3.92
O003169,P0054,2,13330.72,19.81,26661.44,5281.63,21379.81,19029.16,223.09,200.25,2127.5600000000013,1927.31,9.01
O003170,P0121,3,3270.86,19.24,9812.58,1887.94,7924.64,8845.29,600.8,465.34,-1521.4500000000005,-1986.79,-25.07
O003171,P0037,2,3389.93,4.73,6779.86,320.69,6459.17,4026.02,542.47,403.75,1890.68,1486.93,23.02
O003171,P0018,2,358.1,7.43,716.2,53.21,662.99,558.96,462.45,294.24,-358.42,-652.66,-98.44
O003171,P0014,2,19566.14,17.09,39132.28,6687.71,32444.57,30042.9,103.03,83.34,2298.639999999998,2215.3,6.83
O003172,P0096,1,354.67,24.25,354.67,86.01,268.66,257.68,460.09,321.25,-449.10999999999996,-770.36,-286.74
O003172,P0089,4,3122.93,19.71,12491.72,2462.12,10029.6,7704.48,84.26,69.44,2240.8600000000006,2171.42,21.65
O003173,P0118,4,187.28,6.14,749.12,46.0,703.12,507.2,1368.7,987.35,-1172.78,-2160.13,-307.22
O003173,P0047,2,5040.51,15.64,10081.02,1576.67,8504.35,6740.82,126.26,80.1,1637.2700000000007,1557.17,18.31
O003173,P0113,2,17008.53,20.24,34017.06,6885.05,27132.01,28130.18,227.46,142.12,-1225.630000000002,-1367.75,-5.04
O003173,P0122,2,27444.4,34.53,54888.8,18953.1,35935.7,50059.54,270.0,177.07,-14393.840000000004,-14570.91,-40.55
O003174,P0051,4,8998.6,25.65,35994.4,9232.56,26761.84,28518.12,275.34,237.43,-2031.6199999999988,-2269.05,-8.48
O003174,P0109,3,2918.02,29.65,8754.06,2595.58,6158.48,7297.83,215.3,169.18,-1354.6500000000003,-1523.83,-24.74
O003175,P0083,3,12868.65,10.19,38605.95,3933.95,34672.0,30320.34,407.59,270.35,3944.0699999999997,3673.72,10.6
O003175,P0007,5,15044.28,11.62,75221.4,8740.73,66480.67,56531.5,462.35,310.95,9486.819999999998,9175.87,13.8
O003176,P0058,2,4996.63,19.66,9993.26,1964.67,8028.59,7623.42,122.75,80.34,282.4200000000001,202.08,2.52
O003177,P0018,3,358.1,15.68,1074.3,168.45,905.85,838.44,184.46,115.09,-117.05000000000004,-232.14,-25.63
O003178,P0066,2,461.93,19.42,923.86,179.41,744.45,712.24,367.44,255.7,-335.22999999999996,-590.93,-79.38
O003179,P0087,4,1769.45,14.7,7077.8,1040.44,6037.36,4505.6,392.37,272.8,1139.3899999999994,866.59,14.35
O003179,P0010,2,5075.1,32.0,10150.2,3248.06,6902.14,7111.04,1532.88,1308.21,-1741.7799999999997,-3049.99,-44.19
O003180,P0065,2,345.88,31.61,691.76,218.67,473.09,412.96,240.76,200.57,-180.63,-381.2,-80.58
O003181,P0106,1,369.52,12.36,369.52,45.67,323.85,234.14,341.79,299.54,-252.07999999999998,-551.62,-170.33
O003181,P0026,1,479.5,6.39,479.5,30.64,448.86,354.81,332.88,273.03,-238.82999999999998,-511.86,-114.04
O003182,P0051,2,8998.6,29.78,17997.2,5359.57,12637.63,14259.06,232.81,184.69,-1854.2400000000002,-2038.93,-16.13
O003183,P0100,2,269.16,3.14,538.32,16.9,521.42,358.84,655.81,500.35,-493.22999999999996,-993.58,-190.55
O003184,P0111,1,3837.79,2.76,3837.79,105.92,3731.87,2824.96,159.97,116.47,746.9399999999998,630.47,16.89
O003184,P0086,4,3194.84,10.95,12779.36,1399.34,11380.02,7806.04,420.67,291.85,3153.3100000000004,2861.46,25.14
O003185,P0015,1,12656.42,10.38,12656.42,1313.74,11342.68,9462.31,100.58,78.37,1779.7900000000009,1701.42,15.0
O003186,P0011,2,10003.14,4.13,20006.28,826.26,19180.02,12491.02,475.76,322.38,6213.24,5890.86,30.71
O003187,P0008,7,6092.87,19.74,42650.09,8419.13,34230.96,34692.63,157.77,108.28,-619.4399999999982,-727.72,-2.13
O003188,P0042,2,8137.8,8.68,16275.6,1412.72,14862.88,13641.08,370.59,319.2,851.2099999999994,532.01,3.58
O003188,P0049,3,4840.93,24.64,14522.79,3578.42,10944.37,10678.89,126.95,86.66,138.5300000000014,51.87,0.47
O003189,P0012,2,1254.01,9.07,2508.02,227.48,2280.54,1647.3,417.55,262.43,215.69,-46.74,-2.05
O003189,P0081,3,496.44,5.55,1489.32,82.66,1406.66,927.84,321.6,261.23,157.22000000000003,-104.01,-7.39
O003190,P0091,1,9185.01,2.04,9185.01,187.37,8997.64,6139.18,237.75,211.13,2620.709999999999,2409.58,26.78
O003191,P0076,3,393.31,2.18,1179.93,25.72,1154.21,914.1,101.49,82.07,138.62,56.55,4.9
O003192,P0010,1,5075.1,32.0,5075.1,1624.03,3451.07,3555.52,368.78,260.81,-473.2299999999998,-734.04,-21.27
