snapshot_date,product_id,inventory_units,reorder_level,inventory_value
2025-03-01,P0096,41,67,10564.88
2025-04-01,P0096,43,23,11080.24
2025-05-01,P0096,36,72,9276.48
2025-06-01,P0096,36,87,9276.48
2025-07-01,P0096,35,81,9018.8
2025-08-01,P0096,35,55,9018.8
2025-09-01,P0096,34,57,8761.12
2025-10-01,P0096,26,52,6699.68
2025-11-01,P0096,36,74,9276.48
2025-12-01,P0096,42,78,10822.56
2023-01-01,P0097,120,77,345619.2
2023-02-01,P0097,107,55,308177.12
2023-03-01,P0097,119,20,342739.04
2023-04-01,P0097,111,61,319697.76
2023-05-01,P0097,105,60,302416.8
2023-06-01,P0097,109,40,313937.44
2023-07-01,P0097,67,89,192970.72
2023-08-01,P0097,92,20,264974.72
2023-09-01,P0097,81,77,233292.96
2023-10-01,P0097,95,31,273615.2
2023-11-01,P0097,84,82,241933.44
2023-12-01,P0097,104,74,299536.64
2024-01-01,P0097,94,66,270735.04
2024-02-01,P0097,87,46,250573.92
2024-03-01,P0097,92,43,264974.72
2024-04-01,P0097,95,28,273615.2
2024-05-01,P0097,92,76,264974.72
2024-06-01,P0097,102,20,293776.32
2024-07-01,P0097,115,34,331218.4
2024-08-01,P0097,81,33,233292.96
2024-09-01,P0097,97,83,279375.52
2024-10-01,P0097,117,80,336978.72
2024-11-01,P0097,123,89,354259.68
2024-12-01,P0097,120,72,345619.2
2025-01-01,P0097,91,56,262094.56
2025-02-01,P0097,105,70,302416.8
2025-03-01,P0097,93,59,267854.88
2025-04-01,P0097,85,68,244813.6
2025-05-01,P0097,103,61,296656.48
2025-06-01,P0097,86,86,247693.76
2025-07-01,P0097,126,85,362900.16
2025-08-01,P0097,112,58,322577.92
2025-09-01,P0097,84,38,241933.44
2025-10-01,P0097,118,29,339858.88
2025-11-01,P0097,99,59,285135.84
2025-12-01,P0097,119,83,342739.04
2023-01-01,P0098,224,88,536712.96
2023-02-01,P0098,259,61,620574.36
2023-03-01,P0098,182,76,436079.28
2023-04-01,P0098,234,27,560673.36
2023-05-01,P0098,197,52,472019.88
2023-06-01,P0098,178,23,426495.12
2023-07-01,P0098,226,40,541505.04
2023-08-01,P0098,256,70,613386.24
2023-09-01,P0098,235,55,563069.4
2023-10-01,P0098,178,46,426495.12
2023-11-01,P0098,221,70,529524.84
2023-12-01,P0098,271,24,649326.84
2024-01-01,P0098,224,36,536712.96
2024-02-01,P0098,212,67,507960.48
2024-03-01,P0098,312,86,747564.48
2024-04-01,P0098,270,60,646930.8
2024-05-01,P0098,223,62,534316.92
2024-06-01,P0098,169,43,404930.76
2024-07-01,P0098,218,64,522336.72
2024-08-01,P0098,211,28,505564.44
2024-09-01,P0098,231,72,553485.24
2024-10-01,P0098,198,35,474415.92
2024-11-01,P0098,223,38,534316.92
2024-12-01,P0098,302,61,723604.08
2025-01-01,P0098,291,56,697247.64
2025-02-01,P0098,209,23,500772.36
2025-03-01,P0098,255,31,610990.2
2025-04-01,P0098,227,77,543901.08
2025-05-01,P0098,154,67,368990.16
2025-06-01,P0098,203,66,486396.12
2025-07-01,P0098,251,86,601406.04
2025-08-01,P0098,152,50,364198.08
2025-09-01,P0098,285,52,682871.4
2025-10-01,P0098,284,44,680475.36
2025-11-01,P0098,193,81,462435.72
2025-12-01,P0098,177,25,424099.08
2023-01-01,P0099,121,56,25188.57
2023-02-01,P0099,77,28,16029.09
2023-03-01,P0099,131,25,27270.27
2023-04-01,P0099,107,64,22274.19
2023-05-01,P0099,109,41,22690.53
2023-06-01,P0099,111,84,23106.87
2023-07-01,P0099,108,50,22482.36
2023-08-01,P0099,89,66,18527.13
2023-09-01,P0099,77,72,16029.09
2023-10-01,P0099,141,51,29351.97
2023-11-01,P0099,117,45,24355.89
2023-12-01,P0099,133,27,27686.61
2024-01-01,P0099,133,26,27686.61
2024-02-01,P0099,108,49,22482.36
2024-03-01,P0099,92,76,19151.64
2024-04-01,P0099,139,53,28935.63
2024-05-01,P0099,101,35,21025.17
2024-06-01,P0099,124,83,25813.08
2024-07-01,P0099,145,42,30184.65
2024-08-01,P0099,101,81,21025.17
2024-09-01,P0099,159,29,33099.03
2024-10-01,P0099,139,52,28935.63
2024-11-01,P0099,110,81,22898.7
2024-12-01,P0099,92,78,19151.64
2025-01-01,P0099,114,90,23731.38
2025-02-01,P0099,101,23,21025.17
2025-03-01,P0099,116,70,24147.72
2025-04-01,P0099,119,21,24772.23
2025-05-01,P0099,91,43,18943.47
2025-06-01,P0099,179,26,37262.43
2025-07-01,P0099,92,29,19151.64
2025-08-01,P0099,72,65,14988.24
2025-09-01,P0099,104,33,21649.68
2025-10-01,P0099,110,43,22898.7
2025-11-01,P0099,100,86,20817.0
2025-12-01,P0099,77,80,16029.09
2023-01-01,P0100,59,57,10585.78
2023-02-01,P0100,65,77,11662.3
2023-03-01,P0100,74,44,13277.08
2023-04-01,P0100,80,36,14353.6
2023-05-01,P0100,55,22,9868.1
2023-06-01,P0100,49,22,8791.58
2023-07-01,P0100,64,36,11482.88
2023-08-01,P0100,70,55,12559.4
2023-09-01,P0100,47,39,8432.74
2023-10-01,P0100,73,74,13097.66
2023-11-01,P0100,76,46,13635.92
2023-12-01,P0100,55,70,9868.1
2024-01-01,P0100,58,51,10406.36
2024-02-01,P0100,58,43,10406.36
2024-03-01,P0100,56,70,10047.52
2024-04-01,P0100,44,29,7894.48
2024-05-01,P0100,77,86,13815.34
2024-06-01,P0100,69,55,12379.98
2024-07-01,P0100,72,78,12918.24
2024-08-01,P0100,59,75,10585.78
2024-09-01,P0100,64,21,11482.88
2024-10-01,P0100,61,68,10944.62
2024-11-01,P0100,67,50,12021.14
2024-12-01,P0100,61,83,10944.62
2025-01-01,P0100,57,33,10226.94
2025-02-01,P0100,81,41,14533.02
2025-03-01,P0100,43,33,7715.06
2025-04-01,P0100,54,90,9688.68
2025-05-01,P0100,70,48,12559.4
2025-06-01,P0100,48,60,8612.16
2025-07-01,P0100,71,46,12738.82
2025-08-01,P0100,65,89,11662.3
2025-09-01,P0100,53,55,9509.26
2025-10-01,P0100,61,34,10944.62
2025-11-01,P0100,74,42,13277.08
2025-12-01,P0100,57,76,10226.94
2023-01-01,P0101,157,35,504544.62
2023-02-01,P0101,124,23,398493.84
2023-03-01,P0101,110,73,353502.6
2023-04-01,P0101,149,44,478835.34
2023-05-01,P0101,144,32,462767.04
2023-06-01,P0101,155,62,498117.3
2023-07-01,P0101,146,35,469194.36
2023-08-01,P0101,144,86,462767.04
2023-09-01,P0101,156,20,501330.96
2023-10-01,P0101,193,55,620236.38
2023-11-01,P0101,132,75,424203.12
2023-12-01,P0101,163,47,523826.58
2024-01-01,P0101,177,80,568817.82
2024-02-01,P0101,159,81,510971.94
2024-03-01,P0101,121,25,388852.86
2024-04-01,P0101,117,41,375998.22
2024-05-01,P0101,134,83,430630.44
2024-06-01,P0101,135,26,433844.1
2024-07-01,P0101,129,23,414562.14
2024-08-01,P0101,138,42,443485.08
2024-09-01,P0101,135,35,433844.1
2024-10-01,P0101,132,20,424203.12
2024-11-01,P0101,106,23,340647.96
2024-12-01,P0101,172,63,552749.52
2025-01-01,P0101,115,90,369570.9
2025-02-01,P0101,136,23,437057.76
2025-03-01,P0101,115,87,369570.9
2025-04-01,P0101,143,41,459553.38
2025-05-01,P0101,148,69,475621.68
2025-06-01,P0101,162,40,520612.92
2025-07-01,P0101,151,74,485262.66
2025-08-01,P0101,110,72,353502.6
2025-09-01,P0101,158,60,507758.28
2025-10-01,P0101,162,73,520612.92
2025-11-01,P0101,161,24,517399.26
2025-12-01,P0101,151,56,485262.66
2023-01-01,P0102,96,89,216172.8
2023-02-01,P0102,135,65,303993.0
2023-03-01,P0102,135,21,303993.0
2023-04-01,P0102,102,45,229683.6
2023-05-01,P0102,119,88,267964.2
2023-06-01,P0102,100,89,225180.0
2023-07-01,P0102,100,67,225180.0
2023-08-01,P0102,114,48,256705.2
2023-09-01,P0102,106,75,238690.8
2023-10-01,P0102,74,80,166633.2
2023-11-01,P0102,112,29,252201.6
2023-12-01,P0102,105,78,236439.0
2024-01-01,P0102,150,69,337770.0
2024-02-01,P0102,124,60,279223.2
2024-03-01,P0102,109,46,245446.2
2024-04-01,P0102,110,54,247698.0
2024-05-01,P0102,138,80,310748.4
2024-06-01,P0102,107,49,240942.6
2024-07-01,P0102,125,86,281475.0
2024-08-01,P0102,89,51,200410.2
2024-09-01,P0102,123,66,276971.4
2024-10-01,P0102,109,42,245446.2
2024-11-01,P0102,102,33,229683.6
2024-12-01,P0102,85,57,191403.0
2025-01-01,P0102,80,28,180144.0
2025-02-01,P0102,85,87,191403.0
2025-03-01,P0102,94,24,211669.2
2025-04-01,P0102,121,53,272467.8
2025-05-01,P0102,59,79,132856.2
2025-06-01,P0102,115,33,258957.0
2025-07-01,P0102,104,85,234187.2
2025-08-01,P0102,135,89,303993.0
2025-09-01,P0102,124,49,279223.2
2025-10-01,P0102,106,23,238690.8
2025-11-01,P0102,114,49,256705.2
2025-12-01,P0102,140,33,315252.0
2023-01-01,P0103,53,33,17795.81
2023-02-01,P0103,46,30,15445.42
2023-03-01,P0103,49,41,16452.73
2023-04-01,P0103,51,79,17124.27
2023-05-01,P0103,46,53,15445.42
2023-06-01,P0103,61,83,20481.97
2023-07-01,P0103,33,24,11080.41
2023-08-01,P0103,61,60,20481.97
2023-09-01,P0103,57,57,19138.89
2023-10-01,P0103,51,27,17124.27
2023-11-01,P0103,42,87,14102.34
2023-12-01,P0103,35,61,11751.95
2024-01-01,P0103,60,70,20146.2
2024-02-01,P0103,58,78,19474.66
2024-03-01,P0103,53,25,17795.81
2024-04-01,P0103,62,68,20817.74
2024-05-01,P0103,57,43,19138.89
2024-06-01,P0103,64,30,21489.28
2024-07-01,P0103,27,67,9065.79
2024-08-01,P0103,53,52,17795.81
2024-09-01,P0103,53,52,17795.81
2024-10-01,P0103,39,70,13095.03
2024-11-01,P0103,39,57,13095.03
2024-12-01,P0103,48,81,16116.96
2025-01-01,P0103,52,79,17460.04
2025-02-01,P0103,45,71,15109.65
2025-03-01,P0103,63,33,21153.51
2025-04-01,P0103,67,89,22496.59
2025-05-01,P0103,41,60,13766.57
2025-06-01,P0103,55,81,18467.35
2025-07-01,P0103,69,57,23168.13
2025-08-01,P0103,50,50,16788.5
2025-09-01,P0103,45,84,15109.65
2025-10-01,P0103,61,75,20481.97
2025-11-01,P0103,46,72,15445.42
2025-12-01,P0103,50,36,16788.5
2023-01-01,P0104,201,26,27557.1
2023-02-01,P0104,222,41,30436.2
2023-03-01,P0104,135,84,18508.5
2023-04-01,P0104,235,55,32218.5
2023-05-01,P0104,206,61,28242.6
2023-06-01,P0104,221,31,30299.1
2023-07-01,P0104,166,89,22758.6
2023-08-01,P0104,208,30,28516.8
2023-09-01,P0104,217,84,29750.7
2023-10-01,P0104,226,63,30984.6
2023-11-01,P0104,217,50,29750.7
2023-12-01,P0104,215,85,29476.5
2024-01-01,P0104,245,28,33589.5
2024-02-01,P0104,259,42,35508.9
2024-03-01,P0104,296,53,40581.6
2024-04-01,P0104,225,51,30847.5
2024-05-01,P0104,192,45,26323.2
2024-06-01,P0104,240,31,32904.0
2024-07-01,P0104,243,33,33315.3
2024-08-01,P0104,206,54,28242.6
2024-09-01,P0104,212,33,29065.2
2024-10-01,P0104,218,20,29887.8
2024-11-01,P0104,242,25,33178.2
2024-12-01,P0104,235,64,32218.5
2025-01-01,P0104,170,79,23307.0
2025-02-01,P0104,255,87,34960.5
2025-03-01,P0104,205,40,28105.5
2025-04-01,P0104,97,54,13298.7
2025-05-01,P0104,208,31,28516.8
2025-06-01,P0104,230,80,31533.0
2025-07-01,P0104,208,71,28516.8
2025-08-01,P0104,223,60,30573.3
2025-09-01,P0104,216,50,29613.6
2025-10-01,P0104,189,26,25911.9
2025-11-01,P0104,307,53,42089.7
2025-12-01,P0104,183,87,25089.3
2023-01-01,P0105,107,78,359927.67
2023-02-01,P0105,112,37,376746.72
2023-03-01,P0105,117,31,393565.77
2023-04-01,P0105,134,63,450750.54
2023-05-01,P0105,109,64,366655.29
2023-06-01,P0105,85,25,285923.85
2023-07-01,P0105,99,44,333017.19
2023-08-01,P0105,115,75,386838.15
2023-09-01,P0105,129,84,433931.49
2023-10-01,P0105,125,23,420476.25
2023-11-01,P0105,125,35,420476.25
2023-12-01,P0105,146,28,491116.26
2024-01-01,P0105,138,72,464205.78
2024-02-01,P0105,122,38,410384.82
2024-03-01,P0105,98,29,329653.38
2024-04-01,P0105,125,89,420476.25
2024-05-01,P0105,112,78,376746.72
2024-06-01,P0105,173,52,581939.13
2024-07-01,P0105,177,24,595394.37
2024-08-01,P0105,140,69,470933.4
2024-09-01,P0105,138,52,464205.78
2024-10-01,P0105,112,39,376746.72
2024-11-01,P0105,139,41,467569.59
2024-12-01,P0105,132,25,444022.92
2025-01-01,P0105,105,77,353200.05
2025-02-01,P0105,130,51,437295.3
2025-03-01,P0105,119,67,400293.39
2025-04-01,P0105,117,67,393565.77
2025-05-01,P0105,132,70,444022.92
2025-06-01,P0105,140,36,470933.4
2025-07-01,P0105,149,24,501207.69
2025-08-01,P0105,124,36,417112.44
2025-09-01,P0105,82,36,275832.42
2025-10-01,P0105,95,52,319561.95
2025-11-01,P0105,114,56,383474.34
2025-12-01,P0105,106,67,356563.86
2023-01-01,P0106,84,44,19667.76
2023-02-01,P0106,121,29,28330.94
2023-03-01,P0106,91,89,21306.74
2023-04-01,P0106,78,55,18262.92
2023-05-01,P0106,72,87,16858.08
2023-06-01,P0106,79,59,18497.06
2023-07-01,P0106,82,81,19199.48
2023-08-01,P0106,87,25,20370.18
2023-09-01,P0106,74,80,17326.36
2023-10-01,P0106,65,28,15219.1
2023-11-01,P0106,101,83,23648.14
2023-12-01,P0106,101,50,23648.14
2024-01-01,P0106,86,22,20136.04
2024-02-01,P0106,100,43,23414.0
2024-03-01,P0106,72,30,16858.08
2024-04-01,P0106,86,65,20136.04
2024-05-01,P0106,94,71,22009.16
2024-06-01,P0106,103,23,24116.42
2024-07-01,P0106,80,33,18731.2
2024-08-01,P0106,119,46,27862.66
2024-09-01,P0106,92,52,21540.88
2024-10-01,P0106,67,80,15687.38
2024-11-01,P0106,98,71,22945.72
2024-12-01,P0106,68,63,15921.52
2025-01-01,P0106,69,85,16155.66
2025-02-01,P0106,82,55,19199.48
2025-03-01,P0106,85,64,19901.9
2025-04-01,P0106,82,78,19199.48
2025-05-01,P0106,77,71,18028.78
2025-06-01,P0106,78,40,18262.92
2025-07-01,P0106,65,28,15219.1
2025-08-01,P0106,82,25,19199.48
2025-09-01,P0106,82,60,19199.48
2025-10-01,P0106,110,40,25755.4
2025-11-01,P0106,58,23,13580.12
2025-12-01,P0106,73,75,17092.22
2023-01-01,P0107,281,35,2434555.9
2023-02-01,P0107,268,21,2321925.2
2023-03-01,P0107,348,73,3015037.2
2023-04-01,P0107,351,73,3041028.9
2023-05-01,P0107,374,33,3240298.6
2023-06-01,P0107,412,44,3569526.8
2023-07-01,P0107,273,90,2365244.7
2023-08-01,P0107,309,76,2677145.1
2023-09-01,P0107,324,51,2807103.6
2023-10-01,P0107,264,56,2287269.6
2023-11-01,P0107,356,48,3084348.4
2023-12-01,P0107,311,61,2694472.9
2024-01-01,P0107,318,81,2755120.2
2024-02-01,P0107,377,29,3266290.3
2024-03-01,P0107,193,31,1672132.7
2024-04-01,P0107,302,22,2616497.8
2024-05-01,P0107,308,36,2668481.2
2024-06-01,P0107,273,49,2365244.7
2024-07-01,P0107,334,59,2893742.6
2024-08-01,P0107,219,76,1897394.1
2024-09-01,P0107,283,78,2451883.7
2024-10-01,P0107,359,26,3110340.1
2024-11-01,P0107,291,55,2521194.9
2024-12-01,P0107,316,80,2737792.4
2025-01-01,P0107,293,37,2538522.7
2025-02-01,P0107,319,26,2763784.1
2025-03-01,P0107,215,40,1862738.5
2025-04-01,P0107,313,44,2711800.7
2025-05-01,P0107,324,86,2807103.6
2025-06-01,P0107,301,89,2607833.9
2025-07-01,P0107,338,32,2928398.2
2025-08-01,P0107,243,47,2105327.7
2025-09-01,P0107,335,47,2902406.5
2025-10-01,P0107,335,77,2902406.5
2025-11-01,P0107,332,37,2876414.8
2025-12-01,P0107,349,89,3023701.1
2023-01-01,P0108,90,82,500198.4
2023-02-01,P0108,101,70,561333.76
2023-03-01,P0108,93,51,516871.68
2023-04-01,P0108,86,41,477967.36
2023-05-01,P0108,81,39,450178.56
2023-06-01,P0108,86,32,477967.36
2023-07-01,P0108,75,26,416832.0
2023-08-01,P0108,107,87,594680.32
2023-09-01,P0108,76,31,422389.76
2023-10-01,P0108,51,55,283445.76
2023-11-01,P0108,124,53,689162.24
2023-12-01,P0108,116,25,644700.16
2024-01-01,P0108,112,47,622469.12
2024-02-01,P0108,87,22,483525.12
2024-03-01,P0108,69,72,383485.44
2024-04-01,P0108,115,54,639142.4
2024-05-01,P0108,92,89,511313.92
2024-06-01,P0108,91,42,505756.16
2024-07-01,P0108,88,81,489082.88
2024-08-01,P0108,98,36,544660.48
2024-09-01,P0108,65,30,361254.4
2024-10-01,P0108,60,52,333465.6
2024-11-01,P0108,101,84,561333.76
2024-12-01,P0108,103,56,572449.28
2025-01-01,P0108,122,69,678046.72
2025-02-01,P0108,91,50,505756.16
2025-03-01,P0108,95,57,527987.2
2025-04-01,P0108,94,70,522429.44
2025-05-01,P0108,88,42,489082.88
2025-06-01,P0108,84,77,466851.84
2025-07-01,P0108,56,80,311234.56
2025-08-01,P0108,99,31,550218.24
2025-09-01,P0108,81,52,450178.56
2025-10-01,P0108,126,40,700277.76
2025-11-01,P0108,110,64,611353.6
2025-12-01,P0108,84,58,466851.84
2023-01-01,P0109,268,51,651939.48
2023-02-01,P0109,205,49,498685.05
2023-03-01,P0109,203,26,493819.83
2023-04-01,P0109,214,83,520578.54
2023-05-01,P0109,244,36,593556.84
2023-06-01,P0109,320,80,778435.2
2023-07-01,P0109,228,47,554635.08
2023-08-01,P0109,226,28,549769.86
2023-09-01,P0109,244,37,593556.84
2023-10-01,P0109,283,63,688428.63
2023-11-01,P0109,295,75,717619.95
2023-12-01,P0109,244,69,593556.84
2024-01-01,P0109,182,69,442735.02
2024-02-01,P0109,184,32,447600.24
2024-03-01,P0109,186,56,452465.46
2024-04-01,P0109,217,70,527876.37
2024-05-01,P0109,199,65,484089.39
2024-06-01,P0109,323,70,785733.03
2024-07-01,P0109,273,34,664102.53
2024-08-01,P0109,303,52,737080.83
2024-09-01,P0109,239,41,581393.79
2024-10-01,P0109,225,70,547337.25
2024-11-01,P0109,217,73,527876.37
2024-12-01,P0109,231,27,561932.91
2025-01-01,P0109,230,60,559500.3
2025-02-01,P0109,243,49,591124.23
2025-03-01,P0109,247,44,600854.67
2025-04-01,P0109,278,41,676265.58
2025-05-01,P0109,287,21,698159.07
2025-06-01,P0109,220,46,535174.2
2025-07-01,P0109,137,48,333267.57
2025-08-01,P0109,156,20,379487.16
2025-09-01,P0109,265,22,644641.65
2025-10-01,P0109,170,88,413543.7
2025-11-01,P0109,293,88,712754.73
2025-12-01,P0109,253,46,615450.33
2023-01-01,P0110,271,71,804929.62
2023-02-01,P0110,304,34,902946.88
2023-03-01,P0110,239,62,709882.58
2023-04-01,P0110,310,82,920768.2
2023-05-01,P0110,269,59,798989.18
2023-06-01,P0110,231,57,686120.82
2023-07-01,P0110,370,48,1098981.4
2023-08-01,P0110,231,53,686120.82
2023-09-01,P0110,280,36,831661.6
2023-10-01,P0110,395,90,1173236.9
2023-11-01,P0110,243,87,721763.46
2023-12-01,P0110,231,32,686120.82
2024-01-01,P0110,392,35,1164326.24
2024-02-01,P0110,442,85,1312837.24
2024-03-01,P0110,316,59,938589.52
2024-04-01,P0110,328,71,974232.16
2024-05-01,P0110,389,43,1155415.58
2024-06-01,P0110,369,84,1096011.18
2024-07-01,P0110,375,42,1113832.5
2024-08-01,P0110,446,21,1324718.12
2024-09-01,P0110,333,34,989083.26
2024-10-01,P0110,360,26,1069279.2
2024-11-01,P0110,235,82,698001.7
2024-12-01,P0110,231,36,686120.82
2025-01-01,P0110,326,42,968291.72
2025-02-01,P0110,352,88,1045517.44
2025-03-01,P0110,272,79,807899.84
2025-04-01,P0110,411,34,1220760.42
2025-05-01,P0110,332,30,986113.04
2025-06-01,P0110,304,72,902946.88
2025-07-01,P0110,307,56,911857.54
2025-08-01,P0110,351,87,1042547.22
2025-09-01,P0110,327,86,971261.94
2025-10-01,P0110,347,82,1030666.34
2025-11-01,P0110,434,90,1289075.48
2025-12-01,P0110,378,88,1122743.16
2023-01-01,P0111,118,48,333345.28
2023-02-01,P0111,187,82,528267.52
2023-03-01,P0111,130,49,367244.8
2023-04-01,P0111,155,43,437868.8
2023-05-01,P0111,139,23,392669.44
2023-06-01,P0111,180,43,508492.8
2023-07-01,P0111,205,65,579116.8
2023-08-01,P0111,119,46,336170.24
2023-09-01,P0111,154,62,435043.84
2023-10-01,P0111,139,49,392669.44
2023-11-01,P0111,184,73,519792.64
2023-12-01,P0111,135,60,381369.6
2024-01-01,P0111,176,56,497192.96
2024-02-01,P0111,186,20,525442.56
2024-03-01,P0111,139,42,392669.44
2024-04-01,P0111,166,79,468943.36
2024-05-01,P0111,198,88,559342.08
2024-06-01,P0111,139,72,392669.44
2024-07-01,P0111,138,62,389844.48
2024-08-01,P0111,163,73,460468.48
2024-09-01,P0111,154,25,435043.84
2024-10-01,P0111,133,83,375719.68
2024-11-01,P0111,170,55,480243.2
2024-12-01,P0111,168,29,474593.28
2025-01-01,P0111,117,73,330520.32
2025-02-01,P0111,157,88,443518.72
2025-03-01,P0111,97,86,274021.12
2025-04-01,P0111,160,30,451993.6
2025-05-01,P0111,205,29,579116.8
2025-06-01,P0111,113,49,319220.48
2025-07-01,P0111,174,56,491543.04
2025-08-01,P0111,143,72,403969.28
2025-09-01,P0111,160,86,451993.6
2025-10-01,P0111,144,55,406794.24
2025-11-01,P0111,158,31,446343.68
2025-12-01,P0111,167,90,471768.32
2023-01-01,P0112,181,67,715509.29
2023-02-01,P0112,193,45,762946.37
2023-03-01,P0112,231,87,913163.79
2023-04-01,P0112,238,49,940835.42
2023-05-01,P0112,197,32,778758.73
2023-06-01,P0112,282,82,1114771.38
2023-07-01,P0112,277,63,1095005.93
2023-08-01,P0112,230,27,909210.7
2023-09-01,P0112,242,21,956647.78
2023-10-01,P0112,213,62,842008.17
2023-11-01,P0112,196,72,774805.64
2023-12-01,P0112,194,30,766899.46
2024-01-01,P0112,230,53,909210.7
2024-02-01,P0112,218,88,861773.62
2024-03-01,P0112,181,22,715509.29
2024-04-01,P0112,238,29,940835.42
2024-05-01,P0112,162,47,640400.58
2024-06-01,P0112,250,55,988272.5
2024-07-01,P0112,189,45,747134.01
2024-08-01,P0112,178,57,703650.02
2024-09-01,P0112,245,50,968507.05
2024-10-01,P0112,191,87,755040.19
2024-11-01,P0112,152,81,600869.68
2024-12-01,P0112,203,30,802477.27
2025-01-01,P0112,251,49,992225.59
2025-02-01,P0112,212,52,838055.08
2025-03-01,P0112,247,58,976413.23
2025-04-01,P0112,190,50,751087.1
2025-05-01,P0112,214,34,845961.26
2025-06-01,P0112,238,63,940835.42
2025-07-01,P0112,167,47,660166.03
2025-08-01,P0112,224,72,885492.16
2025-09-01,P0112,194,83,766899.46
2025-10-01,P0112,213,65,842008.17
2025-11-01,P0112,241,49,952694.69
2025-12-01,P0112,277,65,1095005.93
2023-01-01,P0113,298,53,4191396.82
2023-02-01,P0113,256,75,3600663.04
2023-03-01,P0113,290,59,4078876.1
2023-04-01,P0113,320,60,4500828.8
2023-05-01,P0113,382,81,5372864.38
2023-06-01,P0113,303,65,4261722.27
2023-07-01,P0113,378,43,5316604.02
2023-08-01,P0113,314,74,4416438.26
2023-09-01,P0113,339,40,4768065.51
2023-10-01,P0113,420,35,5907337.8
2023-11-01,P0113,285,44,4008550.65
2023-12-01,P0113,288,47,4050745.92
2024-01-01,P0113,452,90,6357420.68
2024-02-01,P0113,343,81,4824325.87
2024-03-01,P0113,308,71,4332047.72
2024-04-01,P0113,333,20,4683674.97
2024-05-01,P0113,369,38,5190018.21
2024-06-01,P0113,495,21,6962219.55
2024-07-01,P0113,217,59,3052124.53
2024-08-01,P0113,417,34,5865142.53
2024-09-01,P0113,262,61,3685053.58
2024-10-01,P0113,270,63,3797574.3
2024-11-01,P0113,376,87,5288473.84
2024-12-01,P0113,294,51,4135136.46
2025-01-01,P0113,390,26,5485385.1
2025-02-01,P0113,264,34,3713183.76
2025-03-01,P0113,313,32,4402373.17
2025-04-01,P0113,233,72,3277165.97
2025-05-01,P0113,504,57,7088805.36
2025-06-01,P0113,226,75,3178710.34
2025-07-01,P0113,349,48,4908716.41
2025-08-01,P0113,328,35,4613349.52
2025-09-01,P0113,365,43,5133757.85
2025-10-01,P0113,374,28,5260343.66
2025-11-01,P0113,447,39,6287095.23
2025-12-01,P0113,198,88,2784887.82
2023-01-01,P0114,174,48,870920.46
2023-02-01,P0114,118,30,590624.22
2023-03-01,P0114,148,20,740782.92
2023-04-01,P0114,120,26,600634.8
2023-05-01,P0114,169,70,845894.01
2023-06-01,P0114,118,38,590624.22
2023-07-01,P0114,153,60,765809.37
2023-08-01,P0114,183,34,915968.07
2023-09-01,P0114,168,37,840888.72
2023-10-01,P0114,158,54,790835.82
2023-11-01,P0114,160,21,800846.4
2023-12-01,P0114,177,42,885936.33
2024-01-01,P0114,196,28,981036.84
2024-02-01,P0114,127,86,635671.83
2024-03-01,P0114,228,25,1141206.12
2024-04-01,P0114,168,27,840888.72
2024-05-01,P0114,132,23,660698.28
2024-06-01,P0114,154,28,770814.66
2024-07-01,P0114,164,51,820867.56
2024-08-01,P0114,88,36,440465.52
2024-09-01,P0114,150,67,750793.5
2024-10-01,P0114,190,44,951005.1
2024-11-01,P0114,158,29,790835.82
2024-12-01,P0114,212,33,1061121.48
2025-01-01,P0114,121,39,605640.09
2025-02-01,P0114,147,26,735777.63
2025-03-01,P0114,151,52,755798.79
2025-04-01,P0114,180,79,900952.2
2025-05-01,P0114,184,41,920973.36
2025-06-01,P0114,152,79,760804.08
2025-07-01,P0114,234,21,1171237.86
2025-08-01,P0114,149,21,745788.21
2025-09-01,P0114,87,50,435460.23
2025-10-01,P0114,184,33,920973.36
2025-11-01,P0114,145,84,725767.05
2025-12-01,P0114,198,65,991047.42
2023-01-01,P0115,46,44,31106.58
2023-02-01,P0115,58,41,39221.34
2023-03-01,P0115,77,66,52069.71
2023-04-01,P0115,70,23,47336.1
2023-05-01,P0115,73,66,49364.79
2023-06-01,P0115,54,50,36516.42
2023-07-01,P0115,62,23,41926.26
2023-08-01,P0115,66,48,44631.18
2023-09-01,P0115,79,53,53422.17
2023-10-01,P0115,103,71,69651.69
2023-11-01,P0115,96,63,64918.08
2023-12-01,P0115,93,85,62889.39
2024-01-01,P0115,73,61,49364.79
2024-02-01,P0115,79,66,53422.17
2024-03-01,P0115,84,66,56803.32
2024-04-01,P0115,100,23,67623.0
2024-05-01,P0115,66,42,44631.18
2024-06-01,P0115,70,56,47336.1
2024-07-01,P0115,78,49,52745.94
2024-08-01,P0115,87,75,58832.01
2024-09-01,P0115,68,24,45983.64
2024-10-01,P0115,56,59,37868.88
2024-11-01,P0115,68,33,45983.64
2024-12-01,P0115,82,33,55450.86
2025-01-01,P0115,65,24,43954.95
2025-02-01,P0115,67,51,45307.41
2025-03-01,P0115,84,76,56803.32
2025-04-01,P0115,74,52,50041.02
2025-05-01,P0115,73,25,49364.79
2025-06-01,P0115,50,74,33811.5
2025-07-01,P0115,81,26,54774.63
2025-08-01,P0115,66,26,44631.18
2025-09-01,P0115,66,57,44631.18
2025-10-01,P0115,67,61,45307.41
2025-11-01,P0115,79,35,53422.17
