order_id,order_date,customer_id,region,city,segment,order_status,payment_method
O001827,2024-09-16,C00087,South,Kochi,Home Office,Completed,Wallet
O001828,2024-05-16,C00745,North,Chandigarh,Consumer,Completed,Wallet
O001829,2025-08-06,C00486,North,Chandigarh,Corporate,Completed,Net Banking
O001830,2025-11-28,C00207,North,Jaipur,Consumer,Completed,Debit Card
O001831,2024-06-28,C00372,West,Surat,Consumer,Completed,Debit Card
O001832,2023-10-19,C00087,South,Kochi,Home Office,Completed,Wallet
O001833,2024-05-08,C00641,North,Delhi,Corporate,Completed,Net Banking
O001834,2023-09-05,C00643,West,Pune,Consumer,Completed,Net Banking
O001835,2024-03-20,C00413,East,Patna,Corporate,Completed,Credit Card
O001836,2023-11-14,C00669,West,Pune,Home Office,Completed,Net Banking
O001837,2024-10-31,C00047,West,Surat,Corporate,Completed,Credit Card
O001838,2024-10-27,C00419,South,Chennai,Home Office,Completed,Wallet
O001839,2024-09-22,C00708,North,Chandigarh,Corporate,Completed,Net Banking
O001840,2025-10-06,C00421,North,Chandigarh,Consumer,Completed,Wallet
O001841,2024-11-12,C00663,South,Bengaluru,Consumer,Completed,Wallet
O001842,2023-08-27,C00006,West,Pune,Home Office,Completed,Wallet
O001843,2025-06-17,C00178,East,Bhubaneswar,Home Office,Completed,Credit Card
O001844,2023-04-24,C00311,East,Guwahati,Consumer,Completed,Wallet
O001845,2025-10-16,C00733,East,Kolkata,Consumer,Completed,Wallet
O001846,2024-05-12,C00750,East,Bhubaneswar,Home Office,Completed,UPI
O001847,2023-10-03,C00231,South,Bengaluru,Consumer,Completed,Wallet
O001848,2025-09-28,C00602,East,Guwahati,Corporate,Completed,Wallet
O001849,2025-06-16,C00598,North,Delhi,Consumer,Completed,Debit Card
O001850,2025-11-19,C00276,North,Chandigarh,Consumer,Completed,UPI
O001851,2024-02-18,C00284,South,Hyderabad,Consumer,Returned,Net Banking
O001852,2023-06-17,C00342,South,Hyderabad,Consumer,Completed,Credit Card
O001853,2024-03-06,C00618,South,Hyderabad,Consumer,Completed,Wallet
O001854,2023-12-09,C00452,South,Kochi,Consumer,Completed,Credit Card
O001855,2023-04-27,C00003,North,Lucknow,Home Office,Completed,Net Banking
O001856,2023-06-19,C00062,West,Mumbai,Home Office,Completed,UPI
O001857,2023-10-25,C00517,North,Jaipur,Home Office,Completed,Credit Card
O001858,2023-08-30,C00455,East,Patna,Consumer,Completed,Credit Card
O001859,2023-04-20,C00250,West,Mumbai,Consumer,Completed,UPI
O001860,2023-08-19,C00561,East,Kolkata,Consumer,Completed,UPI
O001861,2023-09-05,C00479,South,Kochi,Consumer,Completed,Wallet
O001862,2025-06-15,C00155,North,Lucknow,Consumer,Completed,Net Banking
O001863,2025-02-17,C00457,South,Hyderabad,Home Office,Completed,Net Banking
O001864,2024-09-09,C00158,South,Hyderabad,Consumer,Completed,Debit Card
O001865,2023-02-16,C00685,West,Ahmedabad,Consumer,Completed,UPI
O001866,2024-10-30,C00227,North,Delhi,Consumer,Completed,UPI
O001867,2024-03-15,C00292,West,Mumbai,Corporate,Completed,Wallet
O001868,2025-10-13,C00725,East,Bhubaneswar,Consumer,Completed,Net Banking
O001869,2024-09-20,C00537,North,Jaipur,Consumer,Completed,Credit Card
O001870,2023-02-22,C00555,South,Hyderabad,Home Office,Completed,UPI
O001871,2025-01-11,C00159,South,Chennai,Consumer,Completed,Credit Card
O001872,2023-05-06,C00621,South,Bengaluru,Corporate,Completed,Net Banking
O001873,2023-02-15,C00616,North,Delhi,Corporate,Completed,Wallet
O001874,2023-08-08,C00241,East,Patna,Consumer,Completed,UPI
O001875,2024-03-30,C00727,East,Patna,Home Office,Completed,UPI
O001876,2025-01-13,C00391,South,Chennai,Home Office,Completed,Debit Card
O001877,2025-05-16,C00234,West,Ahmedabad,Consumer,Completed,Debit Card
O001878,2025-01-31,C00120,East,Kolkata,Corporate,Completed,Debit Card
O001879,2025-09-09,C00191,North,Lucknow,Home Office,Completed,UPI
O001880,2023-05-02,C00505,West,Pune,Home Office,Completed,Net Banking
O001881,2024-04-15,C00587,North,Jaipur,Home Office,Completed,UPI
O001882,2025-09-28,C00643,West,Pune,Consumer,Completed,Wallet
O001883,2023-07-19,C00067,North,Chandigarh,Corporate,Completed,UPI
O001884,2024-12-02,C00523,West,Mumbai,Consumer,Completed,Net Banking
O001885,2024-04-14,C00379,East,Bhubaneswar,Consumer,Returned,Debit Card
O001886,2025-01-09,C00036,West,Surat,Consumer,Completed,Credit Card
O001887,2023-02-20,C00654,South,Kochi,Consumer,Completed,Wallet
O001888,2024-12-28,C00596,South,Chennai,Consumer,Completed,Credit Card
O001889,2023-09-04,C00068,North,Lucknow,Home Office,Completed,Credit Card
O001890,2025-04-04,C00696,East,Patna,Consumer,Completed,Debit Card
O001891,2025-06-14,C00015,East,Guwahati,Consumer,Completed,Credit Card
O001892,2023-10-11,C00394,East,Guwahati,Consumer,Completed,Debit Card
O001893,2023-02-21,C00362,North,Jaipur,Corporate,Completed,UPI
O001894,2024-05-31,C00605,East,Patna,Consumer,Completed,Credit Card
O001895,2023-05-20,C00413,East,Patna,Corporate,Completed,Wallet
O001896,2023-01-07,C00062,West,Mumbai,Home Office,Completed,Debit Card
O001897,2023-12-19,C00553,East,Patna,Consumer,Completed,Debit Card
O001898,2025-10-14,C00551,South,Hyderabad,Consumer,Completed,Net Banking
O001899,2024-08-22,C00520,North,Lucknow,Consumer,Completed,Credit Card
O001900,2024-03-18,C00023,North,Jaipur,Home Office,Completed,Credit Card
O001901,2024-04-22,C00143,North,Lucknow,Consumer,Completed,Wallet
O001902,2024-08-15,C00570,East,Bhubaneswar,Home Office,Completed,UPI
O001903,2023-05-18,C00361,East,Patna,Consumer,Completed,Credit Card
O001904,2023-02-23,C00122,East,Kolkata,Home Office,Completed,Wallet
O001905,2023-12-18,C00267,West,Pune,Home Office,Completed,UPI
O001906,2024-06-15,C00343,North,Lucknow,Corporate,Completed,UPI
O001907,2024-04-26,C00236,East,Patna,Consumer,Completed,Wallet
O001908,2025-10-30,C00704,East,Kolkata,Consumer,Completed,Wallet
O001909,2024-08-16,C00222,West,Surat,Corporate,Completed,Debit Card
O001910,2024-09-14,C00613,North,Chandigarh,Consumer,Completed,Debit Card
O001911,2025-12-04,C00092,North,Lucknow,Home Office,Completed,UPI
O001912,2023-12-20,C00064,South,Hyderabad,Consumer,Completed,Debit Card
O001913,2025-08-27,C00203,West,Ahmedabad,Corporate,Completed,Wallet
O001914,2023-06-24,C00662,West,Surat,Home Office,Completed,UPI
O001915,2023-11-20,C00561,East,Kolkata,Consumer,Completed,Wallet
O001916,2023-11-05,C00612,East,Guwahati,Corporate,Completed,UPI
O001917,2024-07-01,C00111,East,Patna,Consumer,Completed,Debit Card
O001918,2023-07-01,C00707,East,Kolkata,Consumer,Completed,Credit Card
O001919,2023-12-29,C00725,East,Bhubaneswar,Consumer,Completed,Debit Card
O001920,2023-08-08,C00149,South,Bengaluru,Corporate,Completed,Net Banking
O001921,2024-01-08,C00399,East,Patna,Consumer,Completed,Net Banking
O001922,2024-08-02,C00380,West,Mumbai,Home Office,Completed,Net Banking
O001923,2023-02-22,C00213,West,Surat,Consumer,Completed,Net Banking
O001924,2023-01-24,C00209,South,Hyderabad,Consumer,Completed,Credit Card
O001925,2024-12-29,C00716,North,Chandigarh,Corporate,Completed,Wallet
O001926,2024-03-30,C00041,South,Kochi,Corporate,Completed,Credit Card
O001927,2023-03-26,C00085,West,Pune,Consumer,Completed,Wallet
O001928,2025-06-30,C00711,East,Guwahati,Consumer,Completed,UPI
O001929,2024-09-06,C00490,South,Hyderabad,Consumer,Cancelled,Credit Card
O001930,2025-01-02,C00045,West,Mumbai,Home Office,Returned,Credit Card
O001931,2025-04-14,C00286,South,Bengaluru,Consumer,Completed,UPI
O001932,2024-11-30,C00357,West,Surat,Corporate,Completed,Wallet
O001933,2023-07-13,C00244,North,Lucknow,Consumer,Completed,Credit Card
O001934,2025-01-07,C00639,South,Chennai,Consumer,Completed,UPI
O001935,2025-05-28,C00682,North,Jaipur,Consumer,Completed,Debit Card
O001936,2024-07-14,C00618,South,Hyderabad,Consumer,Completed,UPI
O001937,2025-08-20,C00021,South,Kochi,Consumer,Completed,Credit Card
O001938,2024-06-13,C00354,North,Chandigarh,Home Office,Completed,Wallet
O001939,2023-01-06,C00410,South,Bengaluru,Consumer,Completed,Debit Card
O001940,2025-04-27,C00247,South,Chennai,Corporate,Cancelled,Wallet
O001941,2024-01-14,C00418,North,Lucknow,Consumer,Completed,Credit Card
O001942,2025-03-21,C00419,South,Chennai,Home Office,Completed,Wallet
O001943,2024-10-01,C00583,West,Ahmedabad,Corporate,Completed,UPI
O001944,2023-08-15,C00256,East,Guwahati,Consumer,Completed,Credit Card
O001945,2023-04-30,C00218,East,Kolkata,Corporate,Completed,UPI
O001946,2024-12-20,C00514,North,Chandigarh,Corporate,Completed,Credit Card
O001947,2025-03-19,C00487,North,Lucknow,Corporate,Completed,Credit Card
O001948,2023-07-24,C00019,West,Pune,Consumer,Completed,Net Banking
O001949,2023-01-16,C00489,West,Surat,Consumer,Completed,Debit Card
O001950,2023-10-06,C00117,West,Surat,Consumer,Returned,Net Banking
O001951,2025-02-07,C00476,East,Kolkata,Home Office,Completed,Wallet
O001952,2025-06-09,C00576,North,Delhi,Consumer,Completed,Net Banking
O001953,2024-06-20,C00194,West,Pune,Consumer,Completed,Debit Card
O001954,2025-05-17,C00091,North,Jaipur,Home Office,Completed,Net Banking
O001955,2024-09-23,C00229,West,Mumbai,Consumer,Returned,Net Banking
O001956,2023-09-25,C00037,West,Surat,Consumer,Completed,Net Banking
O001957,2025-02-19,C00398,South,Kochi,Corporate,Completed,UPI
O001958,2023-08-11,C00300,East,Bhubaneswar,Consumer,Completed,Credit Card
O001959,2023-04-20,C00208,North,Delhi,Corporate,Completed,Credit Card
O001960,2023-08-31,C00072,South,Hyderabad,Consumer,Completed,Net Banking
O001961,2025-05-26,C00726,North,Chandigarh,Consumer,Completed,UPI
O001962,2025-03-10,C00358,West,Mumbai,Consumer,Completed,UPI
O001963,2023-07-09,C00386,North,Jaipur,Corporate,Returned,Debit Card
O001964,2025-12-28,C00615,West,Mumbai,Consumer,Completed,Net Banking
O001965,2025-10-09,C00351,North,Chandigarh,Consumer,Completed,Debit Card
O001966,2023-12-03,C00275,South,Hyderabad,Consumer,Completed,Net Banking
O001967,2024-12-01,C00747,South,Hyderabad,Consumer,Completed,Wallet
O001968,2023-04-09,C00357,West,Surat,Corporate,Completed,Debit Card
O001969,2025-11-18,C00235,East,Kolkata,Corporate,Completed,Credit Card
O001970,2025-10-28,C00179,East,Guwahati,Home Office,Completed,Debit Card
O001971,2023-04-07,C00323,North,Lucknow,Home Office,Completed,Debit Card
O001972,2024-08-07,C00031,North,Lucknow,Consumer,Completed,UPI
O001973,2023-08-17,C00532,South,Hyderabad,Consumer,Completed,Net Banking
O001974,2024-08-07,C00569,West,Surat,Consumer,Completed,Wallet
O001975,2023-06-23,C00262,South,Kochi,Corporate,Completed,Debit Card
O001976,2023-12-07,C00293,South,Bengaluru,Home Office,Completed,UPI
O001977,2025-08-30,C00090,East,Guwahati,Consumer,Completed,UPI
O001978,2025-03-03,C00381,South,Hyderabad,Home Office,Completed,Credit Card
O001979,2024-10-27,C00700,East,Patna,Home Office,Completed,UPI
O001980,2023-03-15,C00002,North,Jaipur,Consumer,Completed,Net Banking
O001981,2025-06-21,C00193,North,Jaipur,Consumer,Completed,Debit Card
O001982,2023-12-19,C00132,North,Delhi,Consumer,Completed,Debit Card
O001983,2025-05-25,C00245,West,Mumbai,Consumer,Completed,Debit Card
O001984,2023-05-16,C00685,West,Ahmedabad,Consumer,Completed,UPI
O001985,2023-02-01,C00236,East,Patna,Consumer,Completed,Debit Card
O001986,2024-05-08,C00352,West,Mumbai,Home Office,Completed,Wallet
O001987,2024-06-07,C00007,East,Bhubaneswar,Corporate,Completed,Wallet
O001988,2025-12-16,C00083,West,Pune,Consumer,Completed,Wallet
O001989,2023-09-30,C00222,West,Surat,Corporate,Completed,Credit Card
O001990,2023-03-16,C00737,East,Patna,Consumer,Completed,Debit Card
O001991,2023-12-25,C00266,East,Bhubaneswar,Home Office,Completed,Wallet
O001992,2025-07-09,C00666,West,Surat,Consumer,Completed,UPI
O001993,2023-11-06,C00337,East,Bhubaneswar,Consumer,Returned,Wallet
O001994,2023-04-12,C00374,South,Kochi,Consumer,Completed,UPI
O001995,2023-08-28,C00681,West,Surat,Corporate,Completed,UPI
O001996,2023-05-10,C00321,West,Surat,Consumer,Completed,UPI
O001997,2025-11-06,C00319,South,Kochi,Consumer,Completed,Credit Card
O001998,2025-02-02,C00701,South,Bengaluru,Consumer,Completed,Credit Card
O001999,2024-08-15,C00195,South,Kochi,Home Office,Completed,Net Banking
O002000,2024-07-19,C00440,North,Delhi,Consumer,Completed,Credit Card
O002001,2024-02-04,C00659,East,Patna,Home Office,Completed,Debit Card
O002002,2023-07-20,C00742,South,Kochi,Consumer,Completed,UPI
O002003,2025-07-25,C00579,West,Mumbai,Consumer,Completed,Debit Card
O002004,2025-02-15,C00457,South,Hyderabad,Home Office,Completed,UPI
O002005,2025-06-11,C00619,West,Pune,Consumer,Completed,Debit Card
O002006,2023-07-08,C00698,North,Delhi,Consumer,Completed,Debit Card
O002007,2024-09-04,C00157,South,Hyderabad,Consumer,Completed,Debit Card
O002008,2023-01-04,C00725,East,Bhubaneswar,Consumer,Completed,Wallet
O002009,2024-07-04,C00665,South,Bengaluru,Consumer,Completed,Credit Card
O002010,2025-05-30,C00346,North,Delhi,Consumer,Completed,Net Banking
O002011,2025-12-30,C00459,South,Chennai,Consumer,Completed,Credit Card
O002012,2025-06-06,C00588,West,Ahmedabad,Consumer,Completed,Wallet
O002013,2025-09-20,C00261,North,Chandigarh,Consumer,Completed,Debit Card
O002014,2025-07-17,C00081,West,Pune,Corporate,Completed,Credit Card
O002015,2023-02-15,C00653,West,Mumbai,Consumer,Completed,Wallet
O002016,2024-01-18,C00615,West,Mumbai,Consumer,Completed,UPI
O002017,2025-01-24,C00224,East,Patna,Home Office,Completed,UPI
O002018,2025-08-01,C00595,South,Chennai,Corporate,Completed,Net Banking
O002019,2024-08-30,C00698,North,Delhi,Consumer,Completed,Wallet
O002020,2023-10-24,C00462,South,Hyderabad,Home Office,Completed,Net Banking
O002021,2024-06-29,C00168,South,Bengaluru,Consumer,Completed,Debit Card
O002022,2025-11-15,C00723,South,Bengaluru,Consumer,Completed,Debit Card
O002023,2024-06-29,C00665,South,Bengaluru,Consumer,Completed,UPI
O002024,2024-10-15,C00212,West,Surat,Corporate,Completed,Debit Card
O002025,2025-10-14,C00503,North,Lucknow,Consumer,Completed,UPI
O002026,2025-07-29,C00714,East,Guwahati,Home Office,Completed,Net Banking
O002027,2023-12-30,C00749,North,Lucknow,Consumer,Completed,UPI
O002028,2023-07-02,C00490,South,Hyderabad,Consumer,Completed,Credit Card
O002029,2024-06-20,C00258,North,Lucknow,Consumer,Completed,Net Banking
O002030,2025-02-03,C00644,South,Kochi,Consumer,Completed,Wallet
O002031,2023-05-01,C00103,South,Bengaluru,Consumer,Completed,Wallet
O002032,2023-12-31,C00336,East,Guwahati,Consumer,Completed,Credit Card
O002033,2025-06-21,C00717,South,Bengaluru,Consumer,Completed,UPI
O002034,2025-08-04,C00511,West,Surat,Consumer,Completed,UPI
O002035,2023-01-10,C00005,East,Patna,Consumer,Completed,Debit Card
O002036,2024-11-01,C00331,West,Ahmedabad,Consumer,Completed,Wallet
O002037,2024-03-12,C00604,South,Kochi,Corporate,Completed,UPI
O002038,2025-04-26,C00329,North,Chandigarh,Home Office,Completed,Net Banking
O002039,2024-02-19,C00711,East,Guwahati,Consumer,Completed,UPI
O002040,2023-03-14,C00183,South,Kochi,Consumer,Completed,Wallet
O002041,2025-04-05,C00573,North,Chandigarh,Consumer,Completed,Debit Card
O002042,2024-03-12,C00233,South,Kochi,Consumer,Completed,Credit Card
O002043,2024-11-21,C00577,East,Bhubaneswar,Home Office,Completed,Wallet
O002044,2024-03-24,C00680,North,Chandigarh,Home Office,Cancelled,Debit Card
O002045,2024-04-11,C00081,West,Pune,Corporate,Returned,Debit Card
O002046,2025-04-11,C00605,East,Patna,Consumer,Completed,UPI
O002047,2025-03-16,C00490,South,Hyderabad,Consumer,Completed,Debit Card
O002048,2025-03-24,C00386,North,Jaipur,Corporate,Completed,UPI
O002049,2023-03-11,C00417,North,Delhi,Consumer,Completed,Net Banking
O002050,2024-09-25,C00078,East,Guwahati,Consumer,Completed,UPI
O002051,2023-06-20,C00345,West,Mumbai,Consumer,Completed,Debit Card
O002052,2025-06-30,C00560,East,Kolkata,Corporate,Completed,UPI
O002053,2025-04-11,C00133,West,Surat,Corporate,Completed,Debit Card
O002054,2023-06-20,C00409,East,Bhubaneswar,Consumer,Cancelled,Credit Card
O002055,2025-06-15,C00382,East,Guwahati,Home Office,Completed,UPI
O002056,2023-11-20,C00537,North,Jaipur,Consumer,Completed,Debit Card
O002057,2024-06-15,C00090,East,Guwahati,Consumer,Completed,Net Banking
O002058,2024-08-01,C00091,North,Jaipur,Home Office,Completed,Net Banking
O002059,2024-01-27,C00029,North,Chandigarh,Corporate,Completed,Wallet
O002060,2025-01-19,C00187,North,Lucknow,Consumer,Completed,UPI
O002061,2023-01-20,C00006,West,Pune,Home Office,Completed,Wallet
O002062,2023-08-31,C00458,West,Surat,Consumer,Completed,Credit Card
O002063,2025-05-27,C00622,West,Surat,Consumer,Completed,Debit Card
O002064,2023-05-12,C00157,South,Hyderabad,Consumer,Completed,UPI
O002065,2024-03-29,C00624,South,Hyderabad,Consumer,Completed,Credit Card
O002066,2025-02-04,C00212,West,Surat,Corporate,Completed,UPI
O002067,2023-05-02,C00745,North,Chandigarh,Consumer,Completed,UPI
O002068,2023-02-09,C00420,West,Ahmedabad,Home Office,Completed,Wallet
O002069,2023-05-01,C00330,South,Bengaluru,Consumer,Completed,Debit Card
O002070,2023-04-01,C00048,West,Pune,Home Office,Completed,Credit Card
O002071,2024-03-22,C00342,South,Hyderabad,Consumer,Completed,Debit Card
O002072,2024-04-05,C00603,North,Delhi,Consumer,Completed,Credit Card
O002073,2024-11-15,C00674,North,Delhi,Corporate,Completed,UPI
O002074,2025-10-07,C00630,South,Bengaluru,Consumer,Completed,Credit Card
O002075,2024-08-08,C00561,East,Kolkata,Consumer,Completed,UPI
O002076,2024-01-18,C00101,North,Delhi,Corporate,Completed,Credit Card
O002077,2024-09-22,C00355,South,Bengaluru,Corporate,Completed,UPI
O002078,2023-03-23,C00444,North,Jaipur,Consumer,Completed,Credit Card
O002079,2023-01-12,C00441,South,Bengaluru,Consumer,Returned,Debit Card
O002080,2024-05-12,C00284,South,Hyderabad,Consumer,Completed,Net Banking
O002081,2025-03-15,C00244,North,Lucknow,Consumer,Completed,UPI
O002082,2024-07-30,C00339,South,Kochi,Consumer,Completed,Wallet
O002083,2025-07-12,C00269,West,Ahmedabad,Consumer,Completed,Credit Card
O002084,2025-05-17,C00383,East,Bhubaneswar,Corporate,Completed,Credit Card
O002085,2025-05-08,C00367,East,Kolkata,Consumer,Completed,Credit Card
O002086,2025-07-26,C00374,South,Kochi,Consumer,Completed,Net Banking
O002087,2025-08-06,C00016,West,Ahmedabad,Consumer,Completed,Debit Card
O002088,2023-11-28,C00591,East,Kolkata,Consumer,Completed,Credit Card
O002089,2023-07-22,C00251,West,Ahmedabad,Consumer,Completed,Wallet
O002090,2023-09-12,C00738,East,Kolkata,Consumer,Completed,Wallet
O002091,2023-07-13,C00170,East,Bhubaneswar,Consumer,Completed,Credit Card
O002092,2025-01-30,C00389,North,Delhi,Consumer,Completed,Debit Card
O002093,2025-08-07,C00082,North,Delhi,Consumer,Completed,Wallet
O002094,2025-11-24,C00228,South,Chennai,Home Office,Completed,Credit Card
O002095,2025-09-07,C00236,East,Patna,Consumer,Completed,Wallet
O002096,2025-02-07,C00661,West,Surat,Consumer,Completed,Credit Card
O002097,2025-11-08,C00344,East,Kolkata,Consumer,Returned,UPI
O002098,2025-11-18,C00162,West,Ahmedabad,Corporate,Completed,Credit Card
O002099,2024-03-13,C00360,West,Surat,Consumer,Completed,Credit Card
O002100,2023-10-05,C00421,North,Chandigarh,Consumer,Completed,Credit Card
O002101,2023-09-27,C00252,South,Kochi,Consumer,Completed,Wallet
O002102,2024-02-06,C00705,East,Bhubaneswar,Consumer,Completed,Credit Card
O002103,2023-03-15,C00456,North,Delhi,Consumer,Returned,Credit Card
O002104,2024-03-24,C00099,West,Ahmedabad,Consumer,Completed,UPI
O002105,2024-05-14,C00481,South,Chennai,Corporate,Completed,Credit Card
O002106,2025-10-27,C00593,West,Pune,Home Office,Completed,UPI
O002107,2024-12-06,C00282,North,Jaipur,Consumer,Completed,Wallet
O002108,2023-07-16,C00064,South,Hyderabad,Consumer,Completed,Credit Card
O002109,2023-07-03,C00601,East,Bhubaneswar,Consumer,Completed,UPI
O002110,2025-08-19,C00270,East,Guwahati,Home Office,Completed,Credit Card
O002111,2025-12-23,C00311,East,Guwahati,Consumer,Completed,Wallet
